route_stop_id,route_id,stop_id,stop_sequence
939,1404A 05,103477000100,68
940,1404A 05,103477000290,69
941,1404A 05,101186800960,70
942,1404A 05,103947000792,71
943,1404A 05,103947000900,72
944,1404A 05,103947001192,73
945,1404A 05,102229401190,74
946,1404A 05,102229401342,75
947,1404A 05,102229401512,76
948,1404A 05,102229401670,77
949,1404A 05,102229401770,78
950,1404A 05,108953501782,79
951,1404A 05,109145900049,80
952,1404A 05,108972400738,81
953,1404A 05,108957600028,82
954,1404A 05,108957600088,83
955,1404A 05,108957600576,84
956,1404A 05,108965100084,85
957,1404A 05,108965100252,86
958,1404A 05,108967700132,87
959,1404A 05,101812000050,88
960,1404A 05,106223102841,89
961,1404A 05,106223102393,90
962,1404A 05,106223102335,91
963,1404A 05,106223101141,92
964,1404A 05,106223100809,93
965,1404A 05,106223101440,94
966,1404C 01,109285500070,1
967,1404C 01,109991400145,2
968,1404C 01,108023800048,3
969,1404C 01,104636000637,4
970,1404C 01,104636000537,5
971,1404C 01,104636000405,6
972,1404C 01,106154400165,7
973,1404C 01,106154400025,8
974,1404C 01,104764000523,9
975,1404C 01,104764000411,10
976,1404C 01,106301700083,11
977,1404C 01,112170403835,12
978,1404C 01,112170403645,13
979,1404C 01,100286002371,14
980,1404C 01,100286001963,15
981,1404C 01,100286001905,16
982,1404C 01,100286001485,17
983,1404C 01,100286001325,18
984,1404C 01,100286001163,19
985,1404C 01,100286000853,20
986,1404C 01,100286000645,21
987,1404C 01,100286000427,22
988,1404C 01,108062900951,23
989,1404C 01,108062900555,24
990,1404C 01,108062900235,25
991,1404C 01,105207001005,26
992,1404C 01,104983400693,27
993,1404C 01,104983400561,28
994,1404C 01,104983400065,29
995,1404C 01,105456701441,30
996,1404C 01,105456701241,31
997,1404C 01,105456700985,32
998,1404C 01,105456700791,33
999,1404C 01,105456700559,34
1000,1404C 01,105456700269,35
1001,1404C 01,105456700077,36
1002,1404C 01,106889001039,37
1003,1404C 01,106889000819,38
1004,1404C 01,106889000557,39
1005,1404C 01,106889000383,40
1006,1404C 01,106889000071,41
1007,1404C 01,103140001168,42
1008,1404C 01,100537600037,43
1009,1404C 01,106994001089,44
1010,1404C 01,106994000855,45
1011,1404C 01,101909000656,46
1012,1404C 01,101909000862,47
1013,1404C 01,100314001476,48
1014,1404C 01,100314001886,49
1015,1404C 01,100314002264,50
1016,1404C 01,100314002532,51
1017,1404C 01,100314003060,52
1018,1404C 01,100314003410,53
1019,1404C 01,100314003826,54
1020,1404C 01,103965700183,55
1021,1404C 01,101990400792,56
1022,1404C 01,101990401026,57
1023,1404C 01,101990401316,58
1024,1404C 01,104018700084,59
1025,1404C 01,104018700426,60
1026,1404C 01,104018700760,61
1027,1404C 01,104018700892,62
1028,1404C 01,104018701128,63
1029,1404C 01,101220900358,64
1030,1404C 01,101220900496,65
1031,1404C 01,107106600022,66
1032,1404C 01,103348700066,67
1033,1404C 01,103348700150,68
1034,1404C 01,103348700260,69
1035,1404C 01,101950000120,70
1036,1404C 01,101856400390,71
1037,1404C 01,101856400600,72
1038,1404C 01,105043700082,73
1039,1404C 01,101565400209,74
1040,1404C 01,103947001192,75
1041,1404C 01,102229401190,76
1042,1404C 01,102229401342,77
1043,1404C 01,108990000420,78
1044,1404C 01,108990000610,79
1045,1404C 01,108158700873,80
1046,1404C 01,102173000419,81
1047,1404C 01,102173000225,82
1048,1404C 01,104878400041,83
1049,1404C 01,102173000182,84
1050,1502  01,106654800220,1
1051,1502  01,106654800270,2
1052,1502  01,106654800560,3
1053,1502  01,106654800790,4
1054,1502  01,106654801040,5
1055,1502  01,106654801130,6
1056,1502  01,108224600051,7
1057,1502  01,108227400165,8
1058,1502  01,105210100080,9
1059,1502  01,105234400205,10
1060,1502  01,105234400061,11
1061,1502  01,104622800999,12
1062,1502  01,104622800431,13
1063,1502  01,104622800333,14
1064,1502  01,103737401137,15
1065,1502  01,103737400985,16
1066,1502  01,103737400035,17
1067,1502  01,104011800165,18
1068,1502  01,104000400101,19
1069,1502  01,110448000095,20
1070,1502  01,110448000011,21
1071,1502  01,101865206721,22
1072,1502  01,101865204731,23
1073,1502  01,101865204025,24
1074,1502  01,103673403923,25
1075,1502  01,103673403837,26
1076,1502  01,103673403641,27
1077,1502  01,103673403389,28
1078,1502  01,103673403065,29
1079,1502  01,103673402811,30
1080,1502  01,103673402419,31
1081,1502  01,103673402227,32
1082,1502  01,103673402029,33
1083,1502  01,103673401839,34
1084,1502  01,103673401467,35
1085,1502  01,103673401169,36
1086,1502  01,103673400761,37
1087,1502  01,103673400479,38
1088,1502  01,103673400237,39
1089,1502  01,105493200884,40
1090,1502  01,101722801341,41
1091,1502  01,108115500112,42
1092,1502  01,100314000060,43
1093,1502  01,100314000478,44
1094,1502  01,100314000760,45
1095,1502  01,100314001580,46
1096,1502  01,100314002054,47
1097,1502  01,100314002340,48
1098,1502  01,100314002536,49
1099,1502  01,100314003060,50
1100,1502  01,100314003410,51
1101,1502  01,100314003826,52
1102,1502  01,100314004554,53
1103,1502  01,100314005100,54
1104,1502  01,100314005438,55
1105,1502  01,100314006000,56
1106,1502  01,100314006200,57
1107,1502  01,100314006900,58
1108,1502  01,100314007650,59
1109,1502  01,103439100342,60
1110,1502  01,103439100430,61
1111,1502  01,103439100642,62
1112,1502  01,103439100708,63
1113,1502  01,101668500200,64
1114,1502  01,101282000060,65
1115,1502  01,101282000348,66
1116,1502  01,101282000450,67
1117,1502  01,101282000600,68
1118,1502  01,105344801125,69
1119,1502  01,105344801285,70
1120,1505  01,101067600793,1
1121,1505  01,100796400281,2
1122,1505  01,102996100755,3
1123,1505  01,102996100311,4
1124,1505  01,105859600568,5
1125,1505  01,105859600686,6
1126,1505  01,104780000011,7
1127,1505  01,105155600033,8
1128,1505  01,101890100009,9
1129,1505  01,100458800167,10
1130,1505  01,100193000081,11
1131,1505  01,113000602855,12
1132,1505  01,108468600201,13
1133,1505  01,108468600081,14
1134,1505  01,100314005455,15
1135,1505  01,100314005253,16
1136,1505  01,100314003887,17
1137,1505  01,100314003717,18
1138,1505  01,100314003311,19
1139,1505  01,100314003155,20
1140,1505  01,100314002771,21
1141,1505  01,100314002481,22
1142,1505  01,100314002049,23
1143,1505  01,100314001695,24
1144,1505  01,100314000885,25
1145,1505  01,100314000471,26
1146,1505  01,102605200285,27
1147,1505  01,102605200101,28
1148,1505  01,101865200360,29
1149,1505  01,101865200580,30
1150,1505  01,101865201300,31
1151,1505  01,101865201440,32
1152,1505  01,101865201794,33
1153,1505  01,101865202120,34
1154,1505  01,101865202318,35
1155,1505  01,101865202618,36
1156,1505  01,101865203030,37
1157,1505  01,101865204004,38
1158,1505  01,101865205100,39
1159,1505  01,101865205550,40
1160,1505  01,130375100014,41
1161,1505  01,130375100668,42
1162,1505  01,130375101030,43
1163,1505  01,101225201616,44
1164,1505  01,101225201700,45
1165,1505  01,101225201900,46
1166,1505  01,101225202224,47
1167,1505  01,100065000030,48
1168,1505  01,100065000308,49
1169,1505  01,100065000104,50
1170,1505  01,100065000236,51
1171,1505  01,100065000800,52
1172,1505  01,103890300653,53
1173,1505  01,103890300669,54
1174,1505  01,103890300245,55
1175,1505  01,104155500246,56
1176,1505  01,103835100026,57
1177,1505  01,102498300208,58
1178,1505  01,102970300027,59
1179,1505  02,103483000146,1
1180,1505  02,103368900201,2
1181,1505  02,103376400014,3
1182,1505  02,102970300027,4
1183,1505  02,102498300225,5
1184,1505  02,103835100021,6
1185,1505  02,104155500197,7
1186,1505  02,103890300256,8
1187,1505  02,103890300444,9
1188,1505  02,103762300259,10
1189,1505  02,102499600656,11
1190,1505  02,100836100399,12
1191,1505  02,100836100029,13
1192,1505  02,106400701480,14
1193,1505  02,101225202195,15
1194,1505  02,101225202073,16
1195,1505  02,101225201987,17
1196,1505  02,101225201701,18
1197,1505  02,101225201619,19
1198,1505  02,101225201479,20
1199,1505  02,101225201231,21
1200,1505  02,130375100853,22
1201,1505  02,130375100047,23
1202,1505  02,101865204025,24
1203,1505  02,101865202939,25
1204,1505  02,101865202799,26
1205,1505  02,101865202535,27
1206,1505  02,101865202409,28
1207,1505  02,101865202101,29
1208,1505  02,101865201901,30
1209,1505  02,101865201395,31
1210,1505  02,101865201279,32
1211,1505  02,101865200499,33
1212,1505  02,108115500112,34
1213,1505  02,100314000270,35
1214,1505  02,100314000856,36
1215,1505  02,100314001518,37
1216,1505  02,100314002054,38
1217,1505  02,100314002340,39
1218,1505  02,100314002532,40
1219,1505  02,100314003096,41
1220,1505  02,100314003410,42
1221,1505  02,100314003826,43
1222,1505  02,100314004554,44
1223,1505  02,100314005100,45
1224,1505  02,100314005438,46
1225,1505  02,108468600040,47
1226,1505  02,108468600100,48
1227,1505  02,113000602964,49
1228,1505  02,107098700280,50
1229,1505  02,107098700430,51
1230,1505  02,107168700107,52
1231,1505  02,105155600038,53
1232,1505  02,104780000030,54
1233,1505  02,105859600717,55
1234,1505  02,105859600567,56
1235,1505  02,102996100314,57
1236,1505  02,102996100738,58
1237,1505  02,104779400850,59
1238,1505  02,107374200025,60
1239,1505  02,100088000069,61
1240,1505  02,112718700031,62
1241,1505  02,101067600793,63
1242,1505  03,102970300027,1
1243,1505  03,100065001260,2
1244,1505  03,130730601392,3
1245,1505  03,130730601820,4
1246,1505  03,130730602440,5
1247,1505  03,130730602556,6
1248,1505  03,110940100180,7
1249,1505  03,110940100354,8
1250,1505  03,110940100520,9
1251,1505  03,110571600288,10
1252,1505  03,110571600362,11
1253,1505  03,110213800465,12
1254,1505  03,110213800345,13
1255,1505  03,110213800185,14
1256,1505  03,110213800011,15
1257,1505  03,130730602391,16
1258,1505  03,130730601825,17
1259,1505  03,130730601379,18
1260,1505  03,100065001259,19
1261,1505  03,102970300027,20
1262,1505  03,102498300225,21
1263,1505  03,103835100021,22
1264,1505  03,104155500197,23
1265,1505  03,103890300256,24
1266,1505  03,103890300444,25
1267,1505  03,103890300726,26
1268,1505  03,100065000795,27
1269,1505  03,100065000715,28
1270,1505  03,100065000203,29
1271,1505  03,100065000039,30
1272,1505  03,100065000240,31
1273,1505  03,100065000005,32
1274,1505  03,101225201987,33
1275,1505  03,101225201701,34
1276,1505  03,101225201619,35
1277,1505  03,101225201479,36
1278,1505  03,101225201231,37
1279,1505  03,101865204025,38
1280,1505  03,101865202939,39
1281,1505  03,101865202799,40
1282,1505  03,101865202535,41
1283,1505  03,101865202409,42
1284,1505  03,101865202101,43
1285,1505  03,101865201901,44
1286,1505  03,101865201395,45
1287,1505  03,101865201279,46
1288,1505  03,101865200499,47
1289,1505  03,108115500112,48
1290,1505  03,100314000270,49
1291,1505  03,100314000856,50
1292,1505  03,100314001518,51
1293,1505  03,100314002054,52
1294,1505  03,100314002340,53
1295,1505  03,100314002532,54
1296,1505  03,100314003096,55
1297,1505  03,100314003410,56
1298,1505  03,100314003826,57
1299,1505  03,100314004554,58
1300,1505  03,100314005100,59
1301,1505  03,100314005438,60
1302,1505  03,108468600040,61
1303,1505  03,108468600100,62
1304,1505  03,113000602964,63
1305,1505  03,107098700280,64
1306,1505  03,107098700430,65
1307,1505  03,107168700107,66
1308,1505  03,105155600038,67
1309,1505  03,104780000030,68
1310,1505  03,105859600717,69
1311,1505  03,105859600567,70
1312,1505  03,102996100314,71
1313,1505  03,102996100738,72
1314,1505  03,102538000266,73
1315,1505  03,108362700033,74
1316,1505  03,106122600010,75
1317,1505  03,106122600156,76
1318,1505  03,106122600298,77
1319,1505  03,109271300095,78
1320,1505  03,100889400195,79
1321,1505  03,108307500226,80
1322,1505R 01,103409900495,1
1323,1505R 01,103368900201,2
1324,1505R 01,102970300024,3
1325,1505R 01,102498300225,4
1326,1505R 01,103835100021,5
1327,1505R 01,104155500197,6
1328,1505R 01,103890300256,7
1329,1505R 01,103890300444,8
1330,1505R 01,103762300259,9
1331,1505R 01,102499600656,10
1332,1505R 01,100836100399,11
1333,1505R 01,100836100029,12
1334,1505R 01,106400701480,13
1335,1505R 01,104453800032,14
1336,1505R 01,101225202195,15
1337,1505R 01,101225202073,16
1338,1505R 01,101225201987,17
1339,1505R 01,101225201701,18
1340,1505R 01,101225201619,19
1341,1505R 01,101225201479,20
1342,1505R 01,101225201231,21
1343,1505R 01,130375100853,22
1344,1505R 01,130375100047,23
1345,1505R 01,101865204025,24
1346,1505R 01,101865202939,25
1347,1505R 01,101865202799,26
1348,1505R 01,101865202535,27
1349,1505R 01,101865202409,28
1350,1505R 01,101865202101,29
1351,1505R 01,101865201901,30
1352,1505R 01,101865201395,31
1353,1505R 01,101865201279,32
1354,1505R 01,101865200499,33
1355,1505R 01,101722800844,34
1356,1505R 01,100376100112,35
1357,1505R 01,100376100646,36
1358,1505R 01,100376100910,37
1359,1505R 01,100376101220,38
1360,1505R 01,100939200640,39
1361,1505R 01,100226400190,40
1362,1505R 01,102744600275,41
1363,1505R 01,100376100655,42
1364,1505R 01,100376100397,43
1365,1505R 01,100376100235,44
1366,1505R 01,101865200360,45
1367,1505R 01,101865200580,46
1368,1505R 01,101865201300,47
1369,1505R 01,101865201440,48
1370,1505R 01,101865201794,49
1371,1505R 01,101865202120,50
1372,1505R 01,101865202318,51
1373,1505R 01,101865202618,52
1374,1505R 01,101865203030,53
1375,1505R 01,101865204004,54
1376,1505R 01,101865205100,55
1377,1505R 01,101865205550,56
1378,1505R 01,130375100014,57
1379,1505R 01,130375100668,58
1380,1505R 01,130375101030,59
1381,1505R 01,101225201616,60
1382,1505R 01,101225201700,61
1383,1505R 01,101225201900,62
1384,1505R 01,101225202224,63
1385,1505R 01,100065000030,64
1386,1505R 01,100065000308,65
1387,1505R 01,100065000104,66
1388,1505R 01,100065000236,67
1389,1505R 01,100065000800,68
1390,1505R 01,103890300653,69
1391,1505R 01,103890300669,70
1392,1505R 01,103890300245,71
1393,1505R 01,104155500246,72
1394,1505R 01,103835100026,73
1395,1505R 01,102498300208,74
1396,1505R 01,102970300027,75
1397,1505R 01,103378000131,76
1398,1505R 01,103409900495,77
1399,1509  07,101126200019,1
1400,1509  07,104663401489,2
1401,1509  07,102205100032,3
1402,1509  07,102205100172,4
1403,1509  07,130266400346,5
1404,1509  07,130266400250,6
1405,1509  07,130266400003,7
1406,1509  07,111317200191,8
1407,1509  07,110474100063,9
1408,1509  07,109724000071,10
1409,1509  07,109724000011,11
1410,1509  07,100145000365,12
1411,1509  07,105851400036,13
1412,1509  07,100411500235,14
1413,1509  07,112809100020,15
1414,1509  07,112809100140,16
1415,1509  07,104453800049,17
1416,1509  07,101225202195,18
1417,1509  07,101225202073,19
1418,1509  07,101225201987,20
1419,1509  07,101225201701,21
1420,1509  07,101225201619,22
1421,1509  07,101225201479,23
1422,1509  07,101225201231,24
1423,1509  07,130375100853,25
1424,1509  07,130375100047,26
1425,1509  07,101865204731,27
1426,1509  07,101865204025,28
1427,1509  07,103673403923,29
1428,1509  07,103673403837,30
1429,1509  07,103673403641,31
1430,1509  07,103673403389,32
1431,1509  07,103673403065,33
1432,1509  07,103673402811,34
1433,1509  07,103673402419,35
1434,1509  07,103673402227,36
1435,1509  07,103673402029,37
1436,1509  07,103673401839,38
1437,1509  07,103673401467,39
1438,1509  07,103673401169,40
1439,1509  07,103673400925,41
1440,1509  07,103673400761,42
1441,1509  07,103673400479,43
1442,1509  07,103673400237,44
1443,1509  07,105493200884,45
1444,1509  07,101722801341,46
1445,1509  07,108115500112,47
1446,1509  07,100314000270,48
1447,1509  07,100314000856,49
1448,1509  07,100314001518,50
1449,1509  07,100314002054,51
1450,1509  07,100314002340,52
1451,1509  07,100314002532,53
1452,1509  07,100314003060,54
1453,1509  07,100314003410,55
1454,1509  07,100314003826,56
1455,1509  07,100314004554,57
1456,1509  07,100314005100,58
1457,1509  07,100314005438,59
1458,1509  07,108468600040,60
1459,1509  07,108468600100,61
1460,1509  07,113000602964,62
1461,1509  07,101975600260,63
1462,1509  07,101975600390,64
1463,1509  07,101975600630,65
1464,1509  07,101975600138,66
1465,1509  07,101975600150,67
1466,1509  07,101032010121,68
1467,1509  07,102538000266,69
1468,1509  07,108362700033,70
1469,1509  07,106122600010,71
1470,1509  07,106122600156,72
1471,1509  07,106122600298,73
1472,1509  07,100889400195,74
1473,1509  07,108307500226,75
1474,1510  01,105151500085,1
1475,1510  01,104630300011,2
1476,1510  01,104292300274,3
1477,1510  01,104292301438,4
1478,1510  01,105295200130,5
1479,1510  01,104289101375,6
1480,1510  01,102930000050,7
1481,1510  01,103717200385,8
1482,1510  01,103717200241,9
1483,1510  01,103717200041,10
1484,1510  01,100344300017,11
1485,1510  01,103737400035,12
1486,1510  01,104011800165,13
1487,1510  01,110448000095,14
1488,1510  01,110448000011,15
1489,1510  01,101865204731,16
1490,1510  01,101865204025,17
1491,1510  01,103673403923,18
1492,1510  01,103673403837,19
1493,1510  01,103673403641,20
1494,1510  01,103673403389,21
1495,1510  01,103673403065,22
1496,1510  01,103673402811,23
1497,1510  01,103673402419,24
1498,1510  01,103673402227,25
1499,1510  01,103673402029,26
1500,1510  01,103673401839,27
1501,1510  01,103673401467,28
1502,1510  01,103673401169,29
1503,1510  01,103673400761,30
1504,1510  01,103673400479,31
1505,1510  01,103673400237,32
1506,1510  01,105493200884,33
1507,1510  01,101722801341,34
1508,1510  01,108115500112,35
1509,1510  01,100314000060,36
1510,1510  01,100314000478,37
1511,1510  01,100314000760,38
1512,1510  01,100314001580,39
1513,1510  01,100314002054,40
1514,1510  01,100314002340,41
1515,1510  01,100314002536,42
1516,1510  01,100314003060,43
1517,1510  01,100314003410,44
1518,1510  01,100314003826,45
1519,1510  01,100314004554,46
1520,1510  01,100314005100,47
1521,1510  01,100314005438,48
1522,1510  01,100314006000,49
1523,1510  01,100314006200,50
1524,1510  01,100314006900,51
1525,1510  01,100314007650,52
1526,1510  01,100314008292,53
1527,1510  01,102988600072,54
1528,1510  01,103251600120,55
1529,1510  01,103684800413,56
1530,1510  01,103684800277,57
1531,1510  01,100185400084,58
1532,1510  01,102517600042,59
1533,1510  01,102517600034,60
1534,1510  01,100701200220,61
1535,1510  01,104625600010,62
1536,1510  01,106572100260,63
1537,1510  01,106002100104,64
1538,1510  01,103689100344,65
1539,1510  01,105687800212,66
1540,1510  01,100453400013,67
1541,1510  01,100156400236,68
1542,1510  01,105344801285,69
1543,201   01,117062002431,1
1544,201   01,117062002343,2
1545,201   01,105045201564,3
