id_linha,id_ponto,ordem
3051  01,112364001245,38
3051  01,112364000927,39
3051  01,112364000797,40
3051  01,112364000585,41
3051  01,112364000455,42
3051  01,100793603100,43
3051  01,100793603280,44
3051  01,100793603420,45
3051  01,100793603580,46
3051  01,100793604280,47
3051  01,100793604500,48
3051  01,105783004678,49
3051  01,105783004800,50
3051  01,101031703049,51
3051  01,101031703001,52
3051  01,101031702501,53
3051  01,104799602165,54
3051  01,104799601805,55
3051  01,104799601255,56
3051  01,104799600711,57
3051  01,104799600463,58
3051  01,104799600221,59
3051  01,105558500595,60
3051  01,105558500363,61
3051  01,100125902323,62
3051  01,101042001285,63
3051  01,105873100464,64
3051  01,105873100762,65
3051  01,105873101034,66
3051  01,104799600260,67
3051  01,104799600664,68
3051  01,104799600900,69
3051  01,104799601428,70
3051  01,104799601692,71
3051  01,104799601900,72
3051  01,104799602190,73
3051  01,101031702906,74
3051  01,101031702500,75
3051  01,101031702750,76
3051  01,101031703053,77
3051  01,105783005001,78
3051  01,105783004767,79
3051  01,100793604491,80
3051  01,100793603649,81
3051  01,100241200041,82
3051  01,112362400035,83
3051  01,112364000900,84
3051  01,103888400457,85
3051  01,103888400373,86
3051  01,103888400281,87
3051  01,104388101217,88
3051  01,104388101021,89
3051  01,104388100857,90
3051  01,104388100695,91
3051  01,104388100503,92
3051  01,104388100287,93
3051  01,104388100043,94
3051  01,107106600468,95
3051  01,107106600764,96
3051  01,107106601006,97
3051  01,107106601368,98
3051  01,107106601540,99
3051  01,107106601708,100
3051  01,107106601926,101
3051  01,107106602326,102
3051  01,111890400004,103
3051  01,111890400390,104
3051  01,111890400875,105
3051  01,111890400018,106
3051  01,131099500116,107
3051  01,100325400108,108
3051  01,104984702500,109
3051  01,104984702600,110
3051  01,104984702634,111
3051  01,103044800036,112
3051  01,103044800076,113
3051  01,103044800346,114
3051  01,103044800496,115
3051  01,103044800710,116
3051  01,103044800992,117
3051  01,102771000775,118
3051  01,106685300018,119
3051  01,102774900405,120
3051  01,102774900151,121
3051  01,102774900007,122
3051  01,102146500289,123
3051  01,103648500390,124
3051  01,107385600600,125
3051  03,107385600600,1
3051  03,102842300170,2
3051  03,102774900148,3
3051  03,102771000775,4
3051  03,102771000507,5
3051  03,102771000385,6
3051  03,102771000027,7
3051  03,105559803022,8
3051  03,103044800245,9
3051  03,103044800029,10
3051  03,104984702705,11
3051  03,104984702645,12
3051  03,104984702599,13
3051  03,104984702535,14
3051  03,111890402221,15
3051  03,111890400329,16
3051  03,111890400017,17
3051  03,111890400800,18
3051  03,111890400507,19
3051  03,111890400071,20
3051  03,107106602059,21
3051  03,107106601915,22
3051  03,107106601713,23
3051  03,107106601555,24
3051  03,107106601351,25
3051  03,107106601111,26
3051  03,107106600845,27
3051  03,107106600387,28
3051  03,104388100126,29
3051  03,104388100280,30
3051  03,104388100560,31
3051  03,104388100684,32
3051  03,104388100894,33
3051  03,104388101038,34
3051  03,104388101274,35
3051  03,103888400280,36
3051  03,103888400362,37
3051  03,103888400430,38
3051  03,112364001245,39
3051  03,112364000927,40
3051  03,112364000797,41
3051  03,112364000585,42
3051  03,112364000455,43
3051  03,100793603100,44
3051  03,100793603280,45
3051  03,100793603420,46
3051  03,100793603580,47
3051  03,100793604280,48
3051  03,100793604500,49
3051  03,105783004678,50
3051  03,105783004800,51
3051  03,101031703049,52
3051  03,101031703001,53
3051  03,101031702501,54
3051  03,104799602165,55
3051  03,104799601805,56
3051  03,104799601255,57
3051  03,104799600711,58
3051  03,104799600463,59
3051  03,104799600221,60
3051  03,105558500595,61
3051  03,105558500363,62
3051  03,100125902323,63
3051  03,101042001285,64
3051  03,105873100464,65
3051  03,105873100762,66
3051  03,105873101034,67
3052  01,130311900120,1
3052  01,111890400300,2
3052  01,111890403855,3
3052  01,111890403515,4
3052  01,111890400048,5
3052  01,111890400700,6
3052  01,111890402221,7
3052  01,111890400329,8
3052  01,111890400017,9
3052  01,111890400800,10
3052  01,111890400507,11
3052  01,111890400071,12
3052  01,107106602059,13
3052  01,107106601915,14
3052  01,107106601713,15
3052  01,107106601555,16
3052  01,107106601351,17
3052  01,107106601111,18
3052  01,107106600845,19
3052  01,107106600387,20
3052  01,104388100126,21
3052  01,104388100280,22
3052  01,104388100560,23
3052  01,104388100684,24
3052  01,104388100894,25
3052  01,104388101038,26
3052  01,104388101274,27
3052  01,103888400280,28
3052  01,103888400362,29
3052  01,103888400430,30
3052  01,108080500066,31
3052  01,108080500330,32
3052  01,108080500490,33
3052  01,112364000455,34
3052  01,100793603100,35
3052  01,100793603280,36
3052  01,100793603420,37
3052  01,100793603580,38
3052  01,100793604280,39
3052  01,100793604500,40
3052  01,105783004678,41
3052  01,105783004800,42
3052  01,101031703053,43
3052  01,105783005001,44
3052  01,105783004767,45
3052  01,100793604391,46
3052  01,100793603649,47
3052  01,100241200041,48
3052  01,112362400035,49
3052  01,112364000500,50
3052  01,108080500471,51
3052  01,108080500391,52
3052  01,112364000900,53
3052  01,112364001220,54
3052  01,103888400457,55
3052  01,103888400373,56
3052  01,103888400281,57
3052  01,104388101217,58
3052  01,104388101021,59
3052  01,104388100857,60
3052  01,104388100695,61
3052  01,104388100503,62
3052  01,104388100287,63
3052  01,104388100043,64
3052  01,107106600468,65
3052  01,107106600764,66
3052  01,107106601006,67
3052  01,107106601368,68
3052  01,107106601540,69
3052  01,107106601708,70
3052  01,107106601926,71
3052  01,107106602326,72
3052  01,111890400004,73
3052  01,111890400390,74
3052  01,111890400875,75
3052  01,111890400018,76
3052  01,111890400328,77
3052  01,111890402300,78
3052  01,111890402222,79
3052  01,111890400777,80
3052  01,111890402500,81
3052  01,111890403510,82
3052  01,111890403750,83
3052  01,111890400309,84
3052  01,111890400340,85
3052  01,130312000050,86
3052  02,130311900120,1
3052  02,111890400300,2
3052  02,111890403855,3
3052  02,111890403515,4
3052  02,111890400048,5
3052  02,111890400700,6
3052  02,111890402221,7
3052  02,111890400329,8
3052  02,111890400017,9
3052  02,111890400800,10
3052  02,111890400507,11
3052  02,111890400071,12
3052  02,107106602059,13
3052  02,107106601915,14
3052  02,107106601713,15
3052  02,107106601555,16
3052  02,107106601351,17
3052  02,107106601111,18
3052  02,107106600845,19
3052  02,107106600387,20
3052  02,104388100126,21
3052  02,104388100280,22
3052  02,104388100560,23
3052  02,104388100684,24
3052  02,104388100894,25
3052  02,104388101021,26
3052  02,104388101274,27
3052  02,103888400326,28
3052  02,103888400362,29
3052  02,103888400430,30
3052  02,108080500066,31
3052  02,108080500330,32
3052  02,108080500490,33
3052  02,112364000455,34
3052  02,100793603100,35
3052  02,100793603280,36
3052  02,100793603420,37
3052  02,100793603580,38
3052  02,100793604280,39
3052  02,100793604500,40
3052  02,105783004678,41
3052  02,105783004800,42
3052  02,101031703053,43
3052  02,101031703001,44
3052  02,101031702501,45
3052  02,104799602165,46
3052  02,104799601805,47
3052  02,104799601255,48
3052  02,104799600711,49
3052  02,104799600463,50
3052  02,104799600221,51
3052  02,105558500595,52
3052  02,105558500363,53
3052  02,100125902323,54
3052  02,100125901901,55
3052  02,100226400595,56
3052  02,100226400110,57
3052  02,100226400121,58
3052  02,103355000045,59
3052  02,101042000800,60
3052  02,105873100464,61
3052  02,105873100762,62
3052  02,105873101034,63
3052  02,104799600260,64
3052  02,104799600664,65
3052  02,104799600900,66
3052  02,104799601428,67
3052  02,104799601692,68
3052  02,104799601900,69
3052  02,104799602190,70
3052  02,101031702906,71
3052  02,101031702500,72
3052  02,101031702750,73
3052  02,101031703053,74
3052  02,105783005001,75
3052  02,105783004767,76
3052  02,100793604391,77
3052  02,100793603649,78
3052  02,100241200041,79
3052  02,112362400035,80
3052  02,112364000500,81
3052  02,108080500471,82
3052  02,108080500391,83
3052  02,112364000900,84
3052  02,112364001220,85
3052  02,103888400457,86
3052  02,103888400373,87
3052  02,103888400281,88
3052  02,104388101217,89
3052  02,104388101021,90
3052  02,104388100857,91
3052  02,104388100695,92
3052  02,104388100503,93
3052  02,104388100287,94
3052  02,104388100043,95
3052  02,107106600468,96
3052  02,107106600764,97
3052  02,107106601006,98
3052  02,107106601368,99
3052  02,107106601540,100
3052  02,107106601708,101
3052  02,107106601926,102
3052  02,107106602326,103
3052  02,111890400004,104
3052  02,111890400390,105
3052  02,111890400875,106
3052  02,111890400018,107
3052  02,111890400328,108
3052  02,111890402300,109
3052  02,111890402222,110
3052  02,111890400777,111
3052  02,111890402500,112
3052  02,111890403510,113
3052  02,111890403750,114
3052  02,111890400309,115
3052  02,111890400340,116
3052  02,130312000050,117
3052  04,130311900120,1
3052  04,111890400300,2
3052  04,111890403855,3
3052  04,111890403515,4
3052  04,111890400048,5
3052  04,111890400700,6
3052  04,107106602059,7
3052  04,107106601915,8
3052  04,107106601713,9
3052  04,107106601555,10
3052  04,107106601351,11
3052  04,107106601111,12
3052  04,107106600845,13
3052  04,107106600387,14
3052  04,104388100126,15
3052  04,104388100280,16
3052  04,104388100560,17
3052  04,104388100684,18
3052  04,104388100894,19
3052  04,104388101021,20
3052  04,104388101274,21
3052  04,103888400326,22
3052  04,103888400362,23
3052  04,103888400430,24
3052  04,108080500066,25
3052  04,108080500330,26
3052  04,108080500490,27
3052  04,112364000455,28
3052  04,100793603100,29
3052  04,100793603280,30
3052  04,100793603420,31
3052  04,100793603580,32
3052  04,100793604280,33
3052  04,100793604500,34
3052  04,105783004678,35
3052  04,105783004800,36
3052  04,101031703053,37
3052  04,101031702501,38
3052  04,104799602165,39
3052  04,104799601805,40
3052  04,104799601255,41
3052  04,104799600711,42
3052  04,104799600463,43
3052  04,104799600221,44
3052  04,100125903328,45
3052  04,100125903678,46
3052  04,100125903880,47
3052  04,100125904114,48
3052  04,100125904318,49
3052  04,100162400160,50
3052  04,100162400278,51
3052  04,100162400412,52
3052  04,110663301355,53
3052  04,110663300615,54
3052  04,110661800011,55
3052  04,100162400481,56
3052  04,100162400177,57
3052  04,100125904171,58
3052  04,100125903877,59
3052  04,100125903577,60
3052  04,104799600260,61
3052  04,104799600664,62
3052  04,104799600900,63
3052  04,104799601428,64
3052  04,104799601692,65
3052  04,104799601900,66
3052  04,104799602190,67
3052  04,101031702906,68
3052  04,101031702500,69
3052  04,101031702750,70
3052  04,101031703053,71
3052  04,105783005001,72
3052  04,105783004767,73
3052  04,100793604491,74
3052  04,100793604391,75
3052  04,100793603649,76
3052  04,100241200041,77
3052  04,112362400035,78
3052  04,112364000500,79
3052  04,108080500471,80
3052  04,108080500391,81
3052  04,112364000900,82
3052  04,112364001220,83
3052  04,103888400457,84
3052  04,103888400373,85
3052  04,103888400281,86
3052  04,104388101217,87
3052  04,104388101021,88
3052  04,104388100857,89
3052  04,104388100695,90
3052  04,104388100503,91
3052  04,104388100287,92
3052  04,104388100043,93
3052  04,107106600468,94
3052  04,107106600764,95
3052  04,107106601006,96
3052  04,107106601368,97
3052  04,107106601540,98
3052  04,107106601708,99
3052  04,107106601926,100
3052  04,107106602326,101
3052  04,111890400004,102
3052  04,111890400390,103
3052  04,111890400875,104
3052  04,111890400018,105
3052  04,111890400328,106
3052  04,111890402300,107
3052  04,111890402222,108
3052  04,130312000050,109
3053  01,100980200007,1
3053  01,106611600773,2
3053  01,106611600555,3
3053  01,106611600091,4
3053  01,104984700321,5
3053  01,300542501165,6
3053  01,300542500905,7
3053  01,300542500651,8
3053  01,300542500345,9
3053  01,300542500065,10
3053  01,300154809406,11
3053  01,100314009615,12
3053  01,100314008787,13
3053  01,100314008355,14
3053  01,100314007055,15
3053  01,100314006955,16
3053  01,100314006555,17
3053  01,104657400330,18
3053  01,101230000863,19
3053  01,101230000753,20
3053  01,101230000571,21
3053  01,101230000425,22
3053  01,101230000199,23
3053  01,101230000045,24
3053  01,101990400237,25
3053  01,105445301497,26
3053  01,105445301281,27
3053  01,105445301101,28
3053  01,105445300799,29
3053  01,105445300509,30
3053  01,105445300375,31
3053  01,102112100323,32
3053  01,105196200093,33
3053  01,100673102109,34
3053  01,100673101833,35
3053  01,105073000325,36
3053  01,100673101800,37
3053  01,100673102130,38
3053  01,103622700254,39
3053  01,102112100200,40
3053  01,105445300434,41
3053  01,105445300638,42
3053  01,105445300960,43
3053  01,105445301252,44
3053  01,105445301498,45
3053  01,105445301766,46
3053  01,101230000252,47
3053  01,101230000472,48
3053  01,103837700490,49
3053  01,100314005580,50
3053  01,100314006020,51
3053  01,100314006200,52
3053  01,100314006900,53
3053  01,100314007650,54
3053  01,100314008292,55
3053  01,100314008720,56
3053  01,100314009400,57
3053  01,100314009610,58
3053  01,300154809407,59
3053  01,300154804123,60
3053  01,300542500250,61
3053  01,300542500604,62
3053  01,300542500856,63
3053  01,300542501136,64
3053  01,104984700304,65
3053  01,106611600196,66
3053  01,107328900187,67
3053  01,100130600140,68
3053  01,100130600250,69
3053  01,100130600640,70
3053  02,100980200007,1
3053  02,106611600773,2
3053  02,106611600555,3
3053  02,106611600091,4
3053  02,104984700321,5
3053  02,300542501165,6
3053  02,300542500905,7
3053  02,300542500651,8
3053  02,300542500345,9
3053  02,300542500065,10
3053  02,300154809406,11
3053  02,100314009615,12
3053  02,104546800736,13
3053  02,130273209060,14
3053  02,102204900323,15
3053  02,106767000531,16
3053  02,113000602855,17
3053  02,113000602101,18
3053  02,113000604369,19
3053  02,113000602775,20
3053  02,113000602157,21
3053  02,106751202001,22
3053  02,106751201675,23
3053  02,106751201157,24
3053  02,106751200949,25
3053  02,106751200537,26
3053  02,106751200035,27
3053  02,100673102109,28
3053  02,100673101833,29
3053  02,105073000325,30
3053  02,100673101800,31
3053  02,100673102130,32
3053  02,103622700254,33
3053  02,102112100200,34
3053  02,105445300434,35
3053  02,105445300638,36
3053  02,105445300960,37
3053  02,105445301252,38
3053  02,105445301498,39
3053  02,105445301766,40
3053  02,113000602964,41
3053  02,113000603678,42
3053  02,113000604610,43
3053  02,113000605058,44
3053  02,113000605450,45
3053  02,113000606814,46
3053  02,130055800369,47
3053  02,130055800019,48
3053  02,113000605629,49
3053  02,104202500022,50
3053  02,108361400391,51
3053  02,108361400193,52
3053  02,108361400005,53
3053  02,104013300315,54
3053  02,100314009610,55
3053  02,300154809407,56
3053  02,300154804123,57
3053  02,300542500250,58
3053  02,300542500604,59
3053  02,300542500856,60
3053  02,300542501136,61
3053  02,104984700304,62
3053  02,107328900187,63
3053  02,100130600140,64
3053  02,100130600250,65
3053  02,100130600640,66
