id_viagem,horario_saida,id_ponto,id_linha
8405  012010151540,15:40:00,107199200184,8405  01
8405  012010151710,17:10:00,107199200184,8405  01
8405  012010151810,18:10:00,107199200184,8405  01
8405  012010152010,20:10:00,107199200184,8405  01
9205  011010310310,03:10:00,100510500055,9205  01
9205  011010310340,03:40:00,100510500055,9205  01
9205  011010310715,07:15:00,100510500055,9205  01
9205  011010310935,09:35:00,100510500055,9205  01
9205  011010311100,11:00:00,100510500055,9205  01
9205  011010312020,20:20:00,100510500055,9205  01
9205  011010312050,20:50:00,100510500055,9205  01
9205  011010312320,23:20:00,100510500055,9205  01
2101  012010122320,23:20:00,107792000273,2101  01
9205  031010230940,09:40:00,700002600262,9205  03
8203  042080070430,04:30:00,109113003015,8203  04
703   011080090505,05:05:00,101865205600,703   01
703   011080090745,07:45:00,101865205600,703   01
703   011080091035,10:35:00,101865205600,703   01
703   011080091305,13:05:00,101865205600,703   01
703   011080091435,14:35:00,101865205600,703   01
703   011080091535,15:35:00,101865205600,703   01
703   011080091705,17:05:00,101865205600,703   01
703   011080091825,18:25:00,101865205600,703   01
703   011080091905,19:05:00,101865205600,703   01
703   011080092050,20:50:00,101865205600,703   01
1505  022010170900,09:00:00,103483000146,1505  02
1505  022010171850,18:50:00,103483000146,1505  02
1505  011010180735,07:35:00,101067600793,1505  01
1505  011010180835,08:35:00,101067600793,1505  01
1505  011010181145,11:45:00,101067600793,1505  01
1505  011010181450,14:50:00,101067600793,1505  01
1505  011010181655,16:55:00,101067600793,1505  01
1505  011010181850,18:50:00,101067600793,1505  01
1505  011010181935,19:35:00,101067600793,1505  01
1505  011010182025,20:25:00,101067600793,1505  01
1505  011010182125,21:25:00,101067600793,1505  01
9805  032010051700,17:00:00,104693700111,9805  03
9805  032010052200,22:00:00,104693700111,9805  03
9805  032010052300,23:00:00,104693700111,9805  03
9805  022010050430,04:30:00,104693700111,9805  02
9805  022010050530,05:30:00,104693700111,9805  02
9805  022010050700,07:00:00,104693700111,9805  02
9805  022010050730,07:30:00,104693700111,9805  02
9805  022010050900,09:00:00,104693700111,9805  02
9805  022010051400,14:00:00,104693700111,9805  02
9805  022010051600,16:00:00,104693700111,9805  02
9403  022010201000,10:00:00,112769400211,9403  02
9403  022010201030,10:30:00,112769400211,9403  02
9403  022010201230,12:30:00,112769400211,9403  02
9403  022010201600,16:00:00,112769400211,9403  02
9550  011010180610,06:10:00,111617000759,9550  01
9550  011010180710,07:10:00,111617000759,9550  01
9550  011010180840,08:40:00,111617000759,9550  01
9550  011010181040,10:40:00,111617000759,9550  01
9550  031010021839,18:39:00,111617000531,9550  03
9550  031010021939,19:39:00,111617000531,9550  03
9550  031010022009,20:09:00,111617000531,9550  03
9550  031010022139,21:39:00,111617000531,9550  03
9550  031010022309,23:09:00,111617000531,9550  03
9403  011010211930,19:30:00,102004300211,9403  01
9403  011010212000,20:00:00,102004300211,9403  01
9403  011010212200,22:00:00,102004300211,9403  01
4034  101070040610,06:10:00,100694600080,4034  10
4034  101070041050,10:50:00,100694600080,4034  10
4034  101070041110,11:10:00,100694600080,4034  10
4034  101070041310,13:10:00,100694600080,4034  10
4034  101070041530,15:30:00,100694600080,4034  10
4034  101070041650,16:50:00,100694600080,4034  10
3503A 021080150230,02:30:00,111797000194,3503A 02
61    011070090430,04:30:00,107042600140,61    01
61    011070090751,07:51:00,107042600140,61    01
61    011070091212,12:12:00,107042600140,61    01
61    011070091224,12:24:00,107042600140,61    01
61    011070091400,14:00:00,107042600140,61    01
61    011070091436,14:36:00,107042600140,61    01
61    011070091500,15:00:00,107042600140,61    01
61    011070091600,16:00:00,107042600140,61    01
61    011070091805,18:05:00,107042600140,61    01
61    011070092340,23:40:00,107042600140,61    01
8107  011080391130,11:30:00,103397900021,8107  01
8107  011080392230,22:30:00,103397900021,8107  01
9204  051010061900,19:00:00,104539501901,9204  05
9032  011070190020,00:20:00,108810000200,9032  01
9032  011070190620,06:20:00,108810000200,9032  01
9032  011070190740,07:40:00,108810000200,9032  01
9032  011070190954,09:54:00,108810000200,9032  01
9032  011070191330,13:30:00,108810000200,9032  01
9032  011070191537,15:37:00,108810000200,9032  01
9032  011070191644,16:44:00,108810000200,9032  01
9032  011070191704,17:04:00,108810000200,9032  01
9032  011070191726,17:26:00,108810000200,9032  01
9032  011070191945,19:45:00,108810000200,9032  01
9032  011070192100,21:00:00,108810000200,9032  01
9032  051010050800,08:00:00,108810000200,9032  05
9032  051010050930,09:30:00,108810000200,9032  05
716   011080251130,11:30:00,101865205600,716   01
716   011080251300,13:00:00,101865205600,716   01
716   011080252050,20:50:00,101865205600,716   01
716   011080252250,22:50:00,101865205600,716   01
4106  011080330621,06:21:00,105225600340,4106  01
4106  011080330820,08:20:00,105225600340,4106  01
4106  011080331210,12:10:00,105225600340,4106  01
4106  011080331340,13:40:00,105225600340,4106  01
4106  011080331410,14:10:00,105225600340,4106  01
4106  011080331537,15:37:00,105225600340,4106  01
4106  011080331725,17:25:00,105225600340,4106  01
4106  011080332100,21:00:00,105225600340,4106  01
4106  011080332330,23:30:00,105225600340,4106  01
9104  041080220651,06:51:00,103549502274,9104  04
9104  041080220843,08:43:00,103549502274,9104  04
706   011070170020,00:20:00,101865205600,706   01
706   011070170615,06:15:00,101865205600,706   01
706   011070171015,10:15:00,101865205600,706   01
706   011070171115,11:15:00,101865205600,706   01
706   011070171315,13:15:00,101865205600,706   01
808   011010110545,05:45:00,101865205600,808   01
808   011010111315,13:15:00,101865205600,808   01
808   011010111345,13:45:00,101865205600,808   01
808   011010112015,20:15:00,101865205600,808   01
35    011080300705,07:05:00,100980200007,35    01
35    011080300804,08:04:00,100980200007,35    01
35    011080300904,09:04:00,100980200007,35    01
35    011080301032,10:32:00,100980200007,35    01
35    011080301448,14:48:00,100980200007,35    01
35    011080301528,15:28:00,100980200007,35    01
35    011080301633,16:33:00,100980200007,35    01
35    011080302320,23:20:00,100980200007,35    01
5550  012080031040,10:40:00,103536600140,5550  01
5550  012080031140,11:40:00,103536600140,5550  01
5550  012080031845,18:45:00,103536600140,5550  01
5550  012080032040,20:40:00,103536600140,5550  01
5550  012080032320,23:20:00,103536600140,5550  01
9101  032010061705,17:05:00,107902700390,9101  03
9101  032010062240,22:40:00,107902700390,9101  03
9101  032010062330,23:30:00,107902700390,9101  03
4501  011080290640,06:40:00,110666100231,4501  01
4501  011080290720,07:20:00,110666100231,4501  01
4501  011080290830,08:30:00,110666100231,4501  01
4501  011080291105,11:05:00,110666100231,4501  01
4501  011080292135,21:35:00,110666100231,4501  01
8151  011080050545,05:45:00,101438700550,8151  01
8151  011080050630,06:30:00,101438700550,8151  01
8151  011080050800,08:00:00,101438700550,8151  01
8151  011080051040,10:40:00,101438700550,8151  01
8151  011080051320,13:20:00,101438700550,8151  01
8151  011080051715,17:15:00,101438700550,8151  01
8151  011080052040,20:40:00,101438700550,8151  01
8151  011080052140,21:40:00,101438700550,8151  01
9403  011080470402,04:02:00,102004300211,9403  01
9403  011080470502,05:02:00,102004300211,9403  01
9403  011080470740,07:40:00,102004300211,9403  01
9403  011080470930,09:30:00,102004300211,9403  01
9403  011080471000,10:00:00,102004300211,9403  01
9403  011080472110,21:10:00,102004300211,9403  01
511   011080040620,06:20:00,103536600140,511   01
511   011080040720,07:20:00,103536600140,511   01
511   011080040830,08:30:00,103536600140,511   01
511   011080041530,15:30:00,103536600140,511   01
511   011080042010,20:10:00,103536600140,511   01
511   011010040745,07:45:00,103536600140,511   01
511   011010040915,09:15:00,103536600140,511   01
511   011010041245,12:45:00,103536600140,511   01
511   011010041745,17:45:00,103536600140,511   01
511   011010041915,19:15:00,103536600140,511   01
511   011010042045,20:45:00,103536600140,511   01
511   011010042245,22:45:00,103536600140,511   01
9211  012010200800,08:00:00,104962000253,9211  01
9211  012010201830,18:30:00,104962000253,9211  01
9211  012010202327,23:27:00,104962000253,9211  01
5503A 041010200700,07:00:00,109588100160,5503A 04
5503A 041010201900,19:00:00,109588100160,5503A 04
5503A 041010202300,23:00:00,109588100160,5503A 04
4103  012080360630,06:30:00,110663300580,4103  01
4103  012080361140,11:40:00,110663300580,4103  01
4103  012080361400,14:00:00,110663300580,4103  01
4103  012080361600,16:00:00,110663300580,4103  01
85    011070030720,07:20:00,101865205600,85    01
85    011070030840,08:40:00,101865205600,85    01
85    011070031000,10:00:00,101865205600,85    01
85    011070031120,11:20:00,101865205600,85    01
85    011070031140,11:40:00,101865205600,85    01
85    011070031240,12:40:00,101865205600,85    01
85    011070031340,13:40:00,101865205600,85    01
85    011070031400,14:00:00,101865205600,85    01
85    011070031440,14:40:00,101865205600,85    01
2103  011010140500,05:00:00,107018000006,2103  01
2103  011010141200,12:00:00,107018000006,2103  01
2103  011010141300,13:00:00,107018000006,2103  01
2103  011010141630,16:30:00,107018000006,2103  01
2103  011010141730,17:30:00,107018000006,2103  01
2103  011010141930,19:30:00,107018000006,2103  01
1030  051080200755,07:55:00,101722811675,1030  05
1030  051080200825,08:25:00,101722811675,1030  05
1030  051080200850,08:50:00,101722811675,1030  05
1030  051080201700,17:00:00,101722811675,1030  05
1030  051080201740,17:40:00,101722811675,1030  05
9405  042010030540,05:40:00,101018400381,9405  04
9405  042010030810,08:10:00,101018400381,9405  04
9405  042010030840,08:40:00,101018400381,9405  04
9405  042010030910,09:10:00,101018400381,9405  04
9405  042010031310,13:10:00,101018400381,9405  04
9405  042010031410,14:10:00,101018400381,9405  04
9405  042010031540,15:40:00,101018400381,9405  04
9405  042010031740,17:40:00,101018400381,9405  04
9405  042010031810,18:10:00,101018400381,9405  04
9405  042010032140,21:40:00,101018400381,9405  04
9405  042010032310,23:10:00,101018400381,9405  04
4403A 031010110005,00:05:00,108385700570,4403A 03
4403A 031010112230,22:30:00,108385700570,4403A 03
4403A 011010160500,05:00:00,104147000164,4403A 01
4403A 011010160612,06:12:00,104147000164,4403A 01
4403A 011010160648,06:48:00,104147000164,4403A 01
4403A 011010160900,09:00:00,104147000164,4403A 01
4403A 011010161020,10:20:00,104147000164,4403A 01
4403A 011010161240,12:40:00,104147000164,4403A 01
4403A 011010161300,13:00:00,104147000164,4403A 01
4403A 011010161520,15:20:00,104147000164,4403A 01
4403A 011010162040,20:40:00,104147000164,4403A 01
4107  022010170530,05:30:00,130601100342,4107  02
4107  022010170700,07:00:00,130601100342,4107  02
4107  022010170930,09:30:00,130601100342,4107  02
736   011010070600,06:00:00,110998800036,736   01
736   011010070630,06:30:00,110998800036,736   01
736   011010070830,08:30:00,110998800036,736   01
736   011010071100,11:00:00,110998800036,736   01
736   011010071230,12:30:00,110998800036,736   01
736   011010071630,16:30:00,110998800036,736   01
736   011010071730,17:30:00,110998800036,736   01
736   011010071930,19:30:00,110998800036,736   01
9405  032080140025,00:25:00,101018400381,9405  03
9405  032080140420,04:20:00,101018400381,9405  03
9405  032080140540,05:40:00,101018400381,9405  03
9405  032080140740,07:40:00,101018400381,9405  03
9405  032080140930,09:30:00,101018400381,9405  03
9405  032080141030,10:30:00,101018400381,9405  03
9405  032080141600,16:00:00,101018400381,9405  03
9101  022010120630,06:30:00,107902700390,9101  02
9101  022010120755,07:55:00,107902700390,9101  02
9101  022010120836,08:36:00,107902700390,9101  02
9101  022010121048,10:48:00,107902700390,9101  02
9101  022010121100,11:00:00,107902700390,9101  02
9101  022010121114,11:14:00,107902700390,9101  02
9101  022010121128,11:28:00,107902700390,9101  02
9101  022010121226,12:26:00,107902700390,9101  02
9101  022010121300,13:00:00,107902700390,9101  02
9101  022010121530,15:30:00,107902700390,9101  02
9101  022010121610,16:10:00,107902700390,9101  02
713   031080140125,01:25:00,101865205600,713   03
713   031080140325,03:25:00,101865205600,713   03
4102  031010061700,17:00:00,104262003126,4102  03
4102  031010061930,19:30:00,104262003126,4102  03
4102  031010062200,22:00:00,104262003126,4102  03
4102  031010062230,22:30:00,104262003126,4102  03
9407  031070110430,04:30:00,102813301374,9407  03
9407  031070110520,05:20:00,102813301374,9407  03
9407  031070110745,07:45:00,102813301374,9407  03
9407  031070111405,14:05:00,102813301374,9407  03
9407  031070111750,17:50:00,102813301374,9407  03
9407  031070111825,18:25:00,102813301374,9407  03
9407  031070112035,20:35:00,102813301374,9407  03
9407  011070221250,12:50:00,102813301374,9407  01
9407  011070221725,17:25:00,102813301374,9407  01
9407  011070222120,21:20:00,102813301374,9407  01
62    071070090015,00:15:00,107042600140,62    07
302   051010081400,14:00:00,130311900120,302   05
311   011010220500,05:00:00,130311900120,311   01
311   011010221300,13:00:00,130311900120,311   01
302   011010201030,10:30:00,130311900120,302   01
302   011010201630,16:30:00,130311900120,302   01
302   011010202230,22:30:00,130311900120,302   01
325   011010110750,07:50:00,100980200007,325   01
325   011010110950,09:50:00,100980200007,325   01
325   011010111450,14:50:00,100980200007,325   01
325   011010111815,18:15:00,100980200007,325   01
325   011010111850,18:50:00,100980200007,325   01
325   011010112135,21:35:00,100980200007,325   01
30    031010180118,01:18:00,130311900120,30    03
30    031010180240,02:40:00,130311900120,30    03
30    031010180652,06:52:00,130311900120,30    03
30    031010180820,08:20:00,130311900120,30    03
30    031010180938,09:38:00,130311900120,30    03
30    031010181043,10:43:00,130311900120,30    03
30    031010181110,11:10:00,130311900120,30    03
30    031010181205,12:05:00,130311900120,30    03
30    031010181235,12:35:00,130311900120,30    03
30    031010181536,15:36:00,130311900120,30    03
30    031010181612,16:12:00,130311900120,30    03
30    031010181739,17:39:00,130311900120,30    03
30    031010181800,18:00:00,130311900120,30    03
30    031010181817,18:17:00,130311900120,30    03
30    031010181907,19:07:00,130311900120,30    03
30    031010182325,23:25:00,130311900120,30    03
30    082010091340,13:40:00,105056608000,30    08
30    082010091500,15:00:00,105056608000,30    08
30    082010091630,16:30:00,105056608000,30    08
9412  111010131920,19:20:00,112884500155,9412  11
302   041070020050,00:50:00,130311900120,302   04
302   041070020130,01:30:00,130311900120,302   04
